-29.9870,-1.409270257e-1,1.963128154e-1
-29.6000,-1.444521629e-1,1.978982393e-1
-29.2000,9.313010428e-1,-5.859978798e-1
-28.8000,9.462890661e-1,-5.916635083e-1
-28.4000,9.394293546e-1,-5.974476259e-1
-27.9870,-1.387010822e-1,1.978148013e-1
-27.6000,-1.441165090e-1,1.959174979e-1
-27.2000,9.228699650e-1,-5.943729685e-1
-26.8000,9.448888367e-1,-5.854750278e-1
-26.4000,9.434834889e-1,-5.987798660e-1
-25.9870,-1.377877590e-1,2.016792178e-1
-25.6000,-1.417128200e-1,1.941466198e-1
-25.2000,9.216470851e-1,-6.123727053e-1
-24.8000,9.371607831e-1,-5.803259751e-1
-24.4000,9.492722422e-1,-5.959783049e-1
-23.9870,-1.406440878e-1,2.068869080e-1
-23.6000,-1.373618796e-1,1.947086165e-1
-23.2000,9.392325278e-1,-6.347873379e-1
-22.8000,9.237911206e-1,-5.823785764e-1
-22.4000,9.524872652e-1,-5.869435472e-1
-21.9870,-1.492339423e-1,2.098922002e-1
-21.6000,-1.332623965e-1,1.996226544e-1
-21.2000,9.853990072e-1,-6.401820233e-1
-20.8000,9.108263181e-1,-5.976076917e-1
-20.4000,9.465788073e-1,-5.742575592e-1
-19.9870,-1.623412810e-1,2.040531320e-1
-19.6000,-1.335179902e-1,2.090330864e-1
-19.2000,1.038183099,-5.886926777e-1
-18.8000,9.105943446e-1,-6.284827424e-1
-18.4000,9.280263449e-1,-5.668552897e-1
-17.9870,-1.699146735e-1,1.825320081e-1
-17.6000,-1.430703122e-1,2.196925130e-1
-17.2000,1.022315275,-4.887910133e-1
-16.8000,9.440111909e-1,-6.669264531e-1
-16.4000,9.010911899e-1,-5.760915949e-1
-15.9870,-1.520648592e-1,1.533156435e-1
-15.6000,-1.659170362e-1,2.225983389e-1
-15.2000,9.255266412e-1,-4.282970347e-1
-14.8000,1.032489017,-6.693899965e-1
-14.4000,8.778718001e-1,-6.114479253e-1
-13.9870,-1.078922689e-1,1.473992977e-1
-13.6000,-1.970189196e-1,1.985356123e-1
-13.2000,8.051290603e-1,-4.334213398e-1
-12.8000,1.112161355,-5.506228971e-1
-12.4000,8.817980453e-1,-6.804850490e-1
-11.9870,-6.562164635e-2,1.768188458e-1
-11.6000,-1.948569698e-1,1.323354413e-1
-11.2000,6.741655090e-1,-4.860849827e-1
-10.8000,1.031389944,-3.973730289e-1
-10.4000,9.724072160e-1,-7.750211981e-1
-9.9870,-3.971767252e-2,2.322675377e-1
-9.6000,-1.153279769e-1,9.375239208e-2
