-29.9870,-2.440201196e-2,2.280856237e-1
-29.9800,-2.408491736e-2,2.300782123e-1
-29.9600,-2.186466445e-2,2.343765534e-1
-29.9400,-1.825224437e-2,2.373954162e-1
-29.9200,-1.329351391e-2,2.397697462e-1
-29.9000,-7.997700008e-3,2.425863396e-1
-29.8800,-3.510715790e-3,2.447047902e-1
-29.8600,8.312109323e-4,2.456929792e-1
-29.8400,5.292498276e-3,2.458459700e-1
-29.8200,9.808633831e-3,2.455674156e-1
-29.8000,1.402677805e-2,2.449988096e-1
-29.7800,1.782985367e-2,2.439911595e-1
-29.7600,2.131133964e-2,2.425243405e-1
-29.7400,2.453778341e-2,2.407129807e-1
-29.7200,2.747703627e-2,2.386836637e-1
-29.7000,3.006806692e-2,2.364784383e-1
-29.6800,3.230661192e-2,2.340989672e-1
-29.6600,3.422437968e-2,2.315714208e-1
-29.6400,3.584262563e-2,2.289459992e-1
-29.6200,3.716065880e-2,2.262654926e-1
-29.6000,3.817687868e-2,2.235525076e-1
-29.5800,3.890246769e-2,2.208232149e-1
-29.5600,3.935443202e-2,2.180984408e-1
-29.5400,3.954476420e-2,2.154013530e-1
-29.5200,3.947987641e-2,2.127521128e-1
-29.5000,3.916772863e-2,2.101675579e-1
-29.4800,3.862075172e-2,2.076624736e-1
-29.4600,3.785062116e-2,2.052502996e-1
-29.4400,3.686425747e-2,2.029462623e-1
-29.4200,3.566957685e-2,2.007694353e-1
-29.4000,3.428171008e-2,1.987364596e-1
-29.3800,3.271518141e-2,1.968556686e-1
-29.3600,3.097390759e-2,1.951376357e-1
-29.3400,2.906384318e-2,1.936086701e-1
-29.3200,2.701317816e-2,1.922943199e-1
-29.3000,2.485224177e-2,1.911924196e-1
-29.2800,2.257767279e-2,1.902981315e-1
-29.2600,2.018129926e-2,1.896543501e-1
-29.2400,1.772465948e-2,1.893156630e-1
-29.2200,1.528838329e-2,1.892449265e-1
-29.2000,1.284461602e-2,1.893791530e-1
-29.1800,1.031811670e-2,1.897920140e-1
-29.1600,7.842249370e-3,1.906481913e-1
-29.1400,5.657989183e-3,1.917926956e-1
-29.1200,3.631726415e-3,1.929891465e-1
-29.1000,1.477940095e-3,1.943511551e-1
-29.0800,-6.212330044e-4,1.964877746e-1
-29.0600,8.164998193e-1,-4.884471064e-1
