-29.9870,-2.440201196e-2,2.280856237e-1
-29.9000,-7.997700008e-3,2.425863396e-1
-29.8000,1.402677805e-2,2.449988096e-1
-29.7000,3.006806692e-2,2.364784383e-1
-29.6000,3.817687868e-2,2.235525076e-1
-29.5000,3.916772863e-2,2.101675579e-1
-29.4000,3.428171008e-2,1.987364596e-1
-29.3000,2.485224177e-2,1.911924196e-1
-29.2000,1.284461602e-2,1.893791530e-1
-29.1000,1.477940095e-3,1.943511551e-1
-28.9870,7.661394603e-1,-5.047127904e-1
-28.9000,7.162365654e-1,-4.984574136e-1
-28.8000,6.808681757e-1,-4.656222209e-1
-28.7000,6.716998851e-1,-4.289448499e-1
-28.6000,6.791619964e-1,-3.988228931e-1
-28.5000,6.965620533e-1,-3.778921314e-1
-28.4000,7.197848534e-1,-3.672687997e-1
-28.3000,7.451677072e-1,-3.683889832e-1
-28.2000,7.674066488e-1,-3.824654701e-1
-28.1000,7.790042483e-1,-4.075683987e-1
-27.9870,-3.621470371e-2,2.029608059e-1
-27.9000,-2.988190231e-2,2.305202318e-1
-27.8000,-6.099141494e-3,2.484219835e-1
-27.7000,1.798565520e-2,2.476401700e-1
-27.6000,3.396225485e-2,2.366258758e-1
-27.5000,4.118601743e-2,2.220840816e-1
-27.4000,4.099343951e-2,2.077459474e-1
-27.3000,3.477625727e-2,1.958877769e-1
-27.2000,2.394907610e-2,1.884516103e-1
-27.1000,1.060335630e-2,1.872767914e-1
-26.9870,8.295704997e-1,-4.834824168e-1
-26.9000,7.705002022e-1,-5.182348221e-1
-26.8000,7.035666018e-1,-5.036388462e-1
-26.7000,6.712034332e-1,-4.629798754e-1
-26.6000,6.660753179e-1,-4.233490305e-1
-26.5000,6.769423642e-1,-3.924507115e-1
-26.4000,6.971825967e-1,-3.717631092e-1
-26.3000,7.229189056e-1,-3.621530313e-1
-26.2000,7.504504170e-1,-3.652005769e-1
-26.1000,7.741887465e-1,-3.821971815e-1
-25.9870,-2.847074951e-2,1.713610022e-1
-25.9000,-4.348602371e-2,2.010785270e-1
-25.8000,-3.206735547e-2,2.385398005e-1
-25.7000,-2.988095551e-3,2.540873265e-1
-25.6000,2.255570441e-2,2.498661052e-1
