-29.9870,-2.937655711e-2,2.296365745e-1
-29.9800,-2.877038588e-2,2.319214757e-1
-29.9600,-2.566538963e-2,2.366109194e-1
-29.9400,-2.112156745e-2,2.395597456e-1
-29.9200,-1.505544781e-2,2.414816641e-1
-29.9000,-8.463372928e-3,2.440876131e-1
-29.8800,-3.163661816e-3,2.460050254e-1
-29.8600,1.770106575e-3,2.465573648e-1
-29.8400,6.748831462e-3,2.460942025e-1
-29.8200,1.181233475e-2,2.451773036e-1
-29.8000,1.647453912e-2,2.440877850e-1
-29.7800,2.054476387e-2,2.425754328e-1
-29.7600,2.418468983e-2,2.405654844e-1
-29.7400,2.753475553e-2,2.381953470e-1
-29.7200,3.057565883e-2,2.356546353e-1
-29.7000,3.320717347e-2,2.329958595e-1
-29.6800,3.542019371e-2,2.301885677e-1
-29.6600,3.727403818e-2,2.272434103e-1
-29.6400,3.881310418e-2,2.242219319e-1
-29.6200,4.003423178e-2,2.211807801e-1
-29.6000,4.092566397e-2,2.181388204e-1
-29.5800,4.150126014e-2,2.151017832e-1
-29.5600,4.178903734e-2,2.120864469e-1
-29.5400,4.180572244e-2,2.091183384e-1
-29.5200,4.155338984e-2,2.062200558e-1
-29.5000,4.103752250e-2,2.034080872e-1
-29.4800,4.027500845e-2,2.006939668e-1
-29.4600,3.928055672e-2,1.980870958e-1
-29.4400,3.805671367e-2,1.956035680e-1
-29.4200,3.660849346e-2,1.932692752e-1
-29.4000,3.495739327e-2,1.911029247e-1
-29.3800,3.312164153e-2,1.891045785e-1
-29.3600,3.109532422e-2,1.872817847e-1
-29.3400,2.887768185e-2,1.856764366e-1
-29.3200,2.651343266e-2,1.843255768e-1
-29.3000,2.404556567e-2,1.832100160e-1
-29.2800,2.145039797e-2,1.823116478e-1
-29.2600,1.869900799e-2,1.817039754e-1
-29.2400,1.589289699e-2,1.814755973e-1
-29.2200,1.315119880e-2,1.815468387e-1
-29.2000,1.040434730e-2,1.818163324e-1
-29.1800,7.520817025e-3,1.824084844e-1
-29.1600,4.717124718e-3,1.835844003e-1
-29.1400,2.338151900e-3,1.850672939e-1
-29.1200,1.396732884e-4,1.865446396e-1
-29.1000,-2.261636631e-3,1.881998982e-1
-29.0800,-4.585198984e-3,1.908907749e-1
-29.0600,8.320337392e-1,-5.036904746e-1
-29.0400,8.230732903e-1,-5.117975274e-1
-29.0200,8.100602198e-1,-5.141874582e-1
-28.9870,7.682061482e-1,-5.174500039e-1
-28.9800,7.631489982e-1,-5.199570725e-1
-28.9600,7.499200762e-1,-5.216491706e-1
-28.9400,7.377593065e-1,-5.180186878e-1
-28.9200,7.253261627e-1,-5.101965230e-1
-28.9000,7.111620872e-1,-5.025787002e-1
-28.8800,7.002735023e-1,-4.962785988e-1
-28.8600,6.923492295e-1,-4.887479221e-1
-28.8400,6.861219305e-1,-4.798330062e-1
-28.8200,6.805480347e-1,-4.702840425e-1
-28.8000,6.758192551e-1,-4.612804276e-1
-28.7800,6.725725543e-1,-4.527463004e-1
-28.7600,6.706663634e-1,-4.442885989e-1
-28.7400,6.696644830e-1,-4.358534614e-1
-28.7200,6.692884506e-1,-4.277119366e-1
-28.7000,6.695946862e-1,-4.200653130e-1
-28.6800,6.706417160e-1,-4.128592902e-1
-28.6600,6.723320393e-1,-4.059981818e-1
-28.6400,6.745168562e-1,-3.994854094e-1
-28.6200,6.771258165e-1,-3.933910134e-1
-28.6000,6.801584111e-1,-3.877458275e-1
-28.5800,6.835973392e-1,-3.825271439e-1
-28.5600,6.873893146e-1,-3.777108690e-1
-28.5400,6.914853998e-1,-3.733044948e-1
-28.5200,6.958628817e-1,-3.693341860e-1
-28.5000,7.005029332e-1,-3.658144900e-1
-28.4800,7.053762018e-1,-3.627388858e-1
-28.4600,7.104587740e-1,-3.601024795e-1
-28.4400,7.157356495e-1,-3.579289781e-1
-28.4200,7.211743599e-1,-3.562559644e-1
-28.4000,7.267254854e-1,-3.550896617e-1
-28.3800,7.323683695e-1,-3.544128379e-1
-28.3600,7.381093590e-1,-3.542539164e-1
-28.3400,7.438988664e-1,-3.546913695e-1
-28.3200,7.496176728e-1,-3.557361872e-1
-28.3000,7.552227166e-1,-3.573101480e-1
-28.2800,7.607776454e-1,-3.594276287e-1
-28.2600,7.662269309e-1,-3.622641689e-1
-28.2400,7.712701420e-1,-3.658408237e-1
-28.2200,7.758071736e-1,-3.698659059e-1
-28.2000,7.800896649e-1,-3.742728008e-1
-28.1800,7.841529833e-1,-3.794714902e-1
-28.1600,7.872274532e-1,-3.856032876e-1
-28.1400,7.891038892e-1,-3.916803943e-1
